DRUG_ID,DRUG_NAME,drug_key,canonical_smiles,smiles,inchikey,pubchem_cid,has_ChEMBL,has_DRKG,has_PrimeKG
843,PIK-75,BRD-K49371609-003-03-8,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnc2ccc(Br)cn12,CN(\N=C\c1cnc2ccc(Br)cn12)S(=O)(=O)c1cc(ccc1C)[N+]([O-])=O,QTHCAAFKVUWAFI-DJKKODMXSA-N,,0,0,0
844,pilaralisib,BRD-K49456274-001-01-9,COc1ccc(Cl)c(Nc2nc3ccccc3nc2NS(=O)(=O)c2cccc(NC(=O)C(C)(C)N)c2)c1,COc1ccc(Cl)c(Nc2nc3ccccc3nc2NS(=O)(=O)c2cccc(NC(=O)C(C)(C)N)c2)c1,QINPEPAQOBZPOF-UHFFFAOYSA-N,,1,0,1
845,alfacalcidol,BRD-K49522529-001-02-9,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,CC(C)CCC[C@@H](C)[C@H]1CC[C@@H]2[C@]1(C)CCC\C2=C/C=C1/C[C@@H](O)C[C@H](O)C1=C,OFHCOWSQAMBJIW-AVJTYSNKSA-N,,1,0,1
846,BMS-707035,BRD-K49555808-001-03-9,Cn1c(N2CCCCS2(=O)=O)nc(C(=O)NCc2ccc(F)cc2)c(O)c1=O,Cn1c(nc(C(=O)NCc2ccc(F)cc2)c(O)c1=O)N1CCCCS1(=O)=O,VNIWZCGZPBJWBI-UHFFFAOYSA-N,,1,0,0
847,BX-912,BRD-K49669041-001-08-4,O=C(Nc1cccc(Nc2ncc(Br)c(NCCc3c[nH]cn3)n2)c1)N1CCCC1,Brc1cnc(Nc2cccc(NC(=O)N3CCCC3)c2)nc1NCCc1c[nH]cn1,DMMILYKXNCVKOJ-UHFFFAOYSA-N,,0,0,0
848,4-hydroxy-phenazone,BRD-K49759007-001-11-9,Cc1c(O)c(=O)n(-c2ccccc2)n1C,Cc1c(O)c(=O)n(-c2ccccc2)n1C,SKVPTPMWXJSBTF-UHFFFAOYSA-N,,0,0,0
849,etofylline-clofibrate,BRD-K49840922-001-05-1,Cn1c(=O)c2c(ncn2CCOC(=O)C(C)(C)Oc2ccc(Cl)cc2)n(C)c1=O,Cn1c2ncn(CCOC(=O)C(C)(C)Oc3ccc(Cl)cc3)c2c(=O)n(C)c1=O,KYAKGJDISSNVPZ-UHFFFAOYSA-N,,0,0,0
850,PD-0325901,BRD-K49865102-001-08-4,O=C(NOC[C@H](O)CO)c1ccc(F)c(F)c1Nc1ccc(I)cc1F,OC[C@@H](O)CONC(=O)c1ccc(F)c(F)c1Nc1ccc(I)cc1F,SUDAHWBOROXANE-SECBINFHSA-N,,1,0,1
851,mesna,BRD-K49954789-001-02-9,O=S(=O)(O)CCS,OS(=O)(=O)CCS,ZNEWHQLOPFWXOF-UHFFFAOYSA-N,,1,0,0
852,baicalin,BRD-K49962337-001-02-9,O=C(O)[C@H]1O[C@@H](Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)[C@H](O)[C@@H](O)[C@@H]1O,O[C@H]1[C@H](Oc2cc3oc(cc(=O)c3c(O)c2O)-c2ccccc2)O[C@@H]([C@@H](O)[C@@H]1O)C(O)=O,IKIIZLYTISPENI-ZFORQUDYSA-N,,0,0,0
853,PHA-767491,BRD-K50000283-001-04-4,O=C1NCCc2[nH]c(-c3ccncc3)cc21,O=C1NCCc2[nH]c(cc12)-c1ccncc1,DKXHSOUZPMHNIZ-UHFFFAOYSA-N,,0,0,0
854,poziotinib,BRD-K50010139-001-01-5,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)CC1,COc1cc2ncnc(Nc3ccc(Cl)c(Cl)c3F)c2cc1OC1CCN(CC1)C(=O)C=C,LPFWVDIFUFFKJU-UHFFFAOYSA-N,,1,0,0
856,RS-67506,BRD-K50018155-003-02-1,COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(CCNS(C)(=O)=O)CC1,COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(CCNS(C)(=O)=O)CC1,UATDVRSFFGFTAI-UHFFFAOYSA-N,,0,0,0
857,abiraterone,BRD-K50071428-001-03-3,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)[C@@H]1CC=C2c1cccnc1,GZOSMCIZMLWJML-VJLLXTKPSA-N,,1,0,0
858,NVP-TAE684,BRD-K50140147-001-10-1,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,COc1cc(ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1)N1CCC(CC1)N1CCN(C)CC1,QQWUGDVOUVUTOY-UHFFFAOYSA-N,,0,0,0
859,canertinib,BRD-K50168500-001-07-9,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,Fc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(NC(=O)C=C)cc23)cc1Cl,OMZCMEYTWSXEPZ-UHFFFAOYSA-N,,0,0,1
860,fenofibrate,BRD-K50388907-001-30-4,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,CC(C)OC(=O)C(C)(C)Oc1ccc(cc1)C(=O)c1ccc(Cl)cc1,YMTINGFKWWXKFG-UHFFFAOYSA-N,,1,0,1
861,capsaicin,BRD-K50590187-001-19-9,COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O,COc1cc(CNC(=O)CCCC\C=C\C(C)C)ccc1O,YKPUWZUDDOIDPM-SOFGYWHQSA-N,,1,0,1
862,oxiracetam,BRD-K50677762-001-01-5,NC(=O)CN1C[C@H](O)CC1=O,NC(=O)CN1C[C@H](O)CC1=O,IHLAQQPQKRMGSS-SCSAIBSYSA-N,,0,0,0
863,acesulfame-potassium,BRD-K50850824-237-04-8,CC1=CC(=O)NS(=O)(=O)O1,CC1=CC(=O)NS(=O)(=O)O1,YGCFIWIQZPHFLU-UHFFFAOYSA-N,,0,0,0
864,dienogest,BRD-K50853363-001-02-3,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,AZFLJNIPTRTECV-FUMNGEBKSA-N,,1,0,1
865,tropisetron,BRD-K50866992-003-10-3,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)c1c[nH]c3ccccc13)C2,CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)c1c[nH]c2ccccc12,ZNRGQMMCGHDTEI-ITGUQSILSA-N,,1,0,1
866,cobicistat,BRD-K51040301-001-02-1,CC(C)c1nc(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1,CC(C)c1nc(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1,ZCIGNRJZKPOIKD-CQXVEOKZSA-N,,1,0,1
867,lurasidone,BRD-K51143828-003-03-1,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1,O=C1[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(CC1)c1nsc2ccccc12,PQXKDMSYBGKCJA-CVTJIBDQSA-N,,1,0,1
868,fluoromethylcholine,BRD-K51199656-003-01-4,C[N+](C)(CF)CCO,C[N+](C)(CF)CCO,PBVFROWIWWGIFK-UHFFFAOYSA-N,,0,0,0
869,palbociclib,BRD-K51313569-001-07-8,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(cn3)N3CCNCC3)nc2n(C2CCCC2)c1=O,AHJRHEGDXFFMBM-UHFFFAOYSA-N,,1,0,1
871,fenbendazole,BRD-K51318897-001-15-3,COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,HDDSHPAODJUKPD-UHFFFAOYSA-N,,1,0,0
872,meglitinide,BRD-K51324732-001-01-0,COc1ccc(Cl)cc1C(=O)NCCc1ccc(C(=O)O)cc1,COc1ccc(Cl)cc1C(=O)NCCc1ccc(cc1)C(O)=O,SWLAMJPTOQZTAE-UHFFFAOYSA-N,,0,0,0
873,toremifene,BRD-K51350053-048-16-5,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,CN(C)CCOc1ccc(cc1)C(\c1ccccc1)=C(\CCCl)c1ccccc1,XFCLJVABOIYOMF-QPLCGJKRSA-N,,0,0,1
874,demecarium,BRD-K51471001-303-04-7,CN(CCCCCCCCCCN(C)C(=O)Oc1cccc([N+](C)(C)C)c1)C(=O)Oc1cccc([N+](C)(C)C)c1,CN(CCCCCCCCCCN(C)C(=O)Oc1cccc(c1)[N+](C)(C)C)C(=O)Oc1cccc(c1)[N+](C)(C)C,RWZVPVOZTJJMNU-UHFFFAOYSA-N,,0,0,1
875,taurine,BRD-K51474575-001-10-4,NCCS(=O)(=O)O,NCCS(O)(=O)=O,XOAAWQZATWQOTB-UHFFFAOYSA-N,,0,0,1
876,cabozantinib,BRD-K51544265-001-04-2,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC,COc1cc2nccc(Oc3ccc(NC(=O)C4(CC4)C(=O)Nc4ccc(F)cc4)cc3)c2cc1OC,ONIQOQHATWINJY-UHFFFAOYSA-N,,0,0,1
877,TPCA-1,BRD-K51575138-001-13-2,NC(=O)Nc1sc(-c2ccc(F)cc2)cc1C(N)=O,NC(=O)Nc1sc(cc1C(N)=O)-c1ccc(F)cc1,SAYGKHKXGCPTLX-UHFFFAOYSA-N,,0,0,0
878,ilomastat,BRD-K51662849-001-08-8,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NO)CC(C)C,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(C)C)CC(=O)NO,NITYDPDXAAFEIT-DYVFJYSZSA-N,,0,0,1
879,hydroxyurea,BRD-K51747290-001-13-1,NC(=O)NO,NC(=O)NO,VSNHCAURESNICA-UHFFFAOYSA-N,,1,0,1
880,P276-00,BRD-K51791723-003-01-7,CN1CC[C@@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@@H]1CO,CN1CC[C@H]([C@@H]1CO)c1c(O)cc(O)c2c1oc(cc2=O)-c1ccccc1Cl,QLUYMIVVAYRECT-OCCSQVGLSA-N,,0,0,0
881,nemorubicin,BRD-K51911221-001-01-2,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N2CCO[C@H](OC)C2)[C@H](O)[C@H](C)O1,CO[C@@H]1CN(CCO1)[C@H]1C[C@H](O[C@H]2C[C@@](O)(Cc3c(O)c4C(=O)c5cccc(OC)c5C(=O)c4c(O)c23)C(=O)CO)O[C@@H](C)[C@H]1O,CTMCWCONSULRHO-UHQPFXKFSA-N,,0,0,0
882,BIIB021,BRD-K51967704-001-03-6,COc1c(C)cnc(Cn2cnc3c(Cl)nc(N)nc32)c1C,COc1c(C)cnc(Cn2cnc3c(Cl)nc(N)nc23)c1C,QULDDKSCVCJTPV-UHFFFAOYSA-N,,1,0,0
883,metronidazole,BRD-K52020312-001-26-8,Cc1ncc([N+](=O)[O-])n1CCO,Cc1ncc(n1CCO)[N+]([O-])=O,VAOCPAMSLUNLGC-UHFFFAOYSA-N,,1,0,1
884,oxibendazole,BRD-K52075715-001-06-7,CCCOc1ccc2nc(NC(=O)OC)[nH]c2c1,CCCOc1ccc2nc(NC(=O)OC)[nH]c2c1,RAOCRURYZCVHMG-UHFFFAOYSA-N,,0,0,1
885,anastrozole,BRD-K52172416-001-11-4,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,CC(C)(C#N)c1cc(Cn2cncn2)cc(c1)C(C)(C)C#N,YBBLVLTVTVSKRW-UHFFFAOYSA-N,,1,0,1
886,R547,BRD-K52233191-001-02-4,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(CC2)S(C)(=O)=O)nc1N,JRNJNYBQQYBCLE-UHFFFAOYSA-N,,1,0,0
887,chlorhexidine,BRD-K52256627-300-06-6,N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,Clc1ccc(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)Nc2ccc(Cl)cc2)cc1,GHXZTYHSJHQHIJ-UHFFFAOYSA-N,,0,0,1
888,tacedinaline,BRD-K52313696-001-12-3,CC(=O)Nc1ccc(C(=O)Nc2ccccc2N)cc1,CC(=O)Nc1ccc(cc1)C(=O)Nc1ccccc1N,VAZAPHZUAVEOMC-UHFFFAOYSA-N,,1,0,0
889,lidocaine,BRD-K52662033-003-21-2,CCN(CC)CC(=O)Nc1c(C)cccc1C,CCN(CC)CC(=O)Nc1c(C)cccc1C,NNJVILVZKWQKPM-UHFFFAOYSA-N,,1,0,1
890,TAK-715,BRD-K52751261-001-06-1,CCc1nc(-c2cccc(C)c2)c(-c2ccnc(NC(=O)c3ccccc3)c2)s1,CCc1nc(c(s1)-c1ccnc(NC(=O)c2ccccc2)c1)-c1cccc(C)c1,HEKAIDKUDLCBRU-UHFFFAOYSA-N,,1,0,0
891,dirithromycin,BRD-K52756523-001-24-7,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)OCC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)OCC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)OCC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H](C2C)C1(C)OCC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)OCC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)OCC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)O,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)OCC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)OCC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)OCC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H](C2C)C1(C)OCC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)OCC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)OCC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)O,SSTQTWMIUNXTLO-HBNMSXEOSA-N,,1,0,1
892,epothilone-d,BRD-K52762805-001-01-2,C/C1=C/C[C@@H](/C(C)=C/c2csc(C)n2)OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@@H](O)[C@@H](C)CCC1,C[C@H]1CCC\C(C)=C/C[C@H](OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@H]1O)C(\C)=C\c1csc(C)n1,XOZIUKBZLSUILX-GIQCAXHBSA-N,,1,0,1
893,GDC-0941,BRD-K52911425-001-09-8,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,CS(=O)(=O)N1CCN(Cc2cc3nc(nc(N4CCOCC4)c3s2)-c2cccc3[nH]ncc23)CC1,LHNIIDJUOCFXAP-UHFFFAOYSA-N,,1,0,0
894,pterostilbene,BRD-K53097745-001-01-5,COc1cc(C=Cc2ccc(O)cc2)cc(OC)c1,COc1cc(OC)cc(C=Cc2ccc(O)cc2)c1,VLEUZFDZJKSGMX-UHFFFAOYSA-N,,0,0,0
895,niridazole,BRD-K53123955-001-10-5,O=C1NCCN1c1ncc([N+](=O)[O-])s1,[O-][N+](=O)c1cnc(s1)N1CCNC1=O,RDXLYGJSWZYTFJ-UHFFFAOYSA-N,,0,0,0
896,tivozanib,BRD-K53414658-001-08-2,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC,SPMVMDHWKHCIDT-UHFFFAOYSA-N,,1,0,1
897,OTS167,BRD-K53417444-003-03-1,CC(=O)c1cnc2ccc(-c3cc(Cl)c(O)c(Cl)c3)nc2c1N[C@H]1CC[C@H](CN(C)C)CC1,CN(C)C[C@H]1CC[C@@H](CC1)Nc1c(cnc2ccc(nc12)-c1cc(Cl)c(O)c(Cl)c1)C(C)=O,DKZYXHCYPUVGAF-JCNLHEQBSA-N,,0,0,0
898,arctigenin,BRD-K53523901-001-04-4,COc1cc(C[C@H]2C(=O)OC[C@@H]2Cc2ccc(OC)c(OC)c2)ccc1O,COc1cc(C[C@@H]2[C@@H](Cc3ccc(OC)c(OC)c3)COC2=O)ccc1O,NQWVSMVXKMHKTF-JKSUJKDBSA-N,,0,0,0
899,aurora-a-inhibitor-i,BRD-K53561341-001-07-5,CCN1CCN(C(=O)Cc2ccc(Nc3ncc(F)c(Nc4ccc(C(=O)Nc5ccccc5Cl)cc4)n3)cc2)CC1,CCN1CCN(CC1)C(=O)Cc1ccc(Nc2ncc(F)c(Nc3ccc(cc3)C(=O)Nc3ccccc3Cl)n2)cc1,AKSIZPIFQAYJGF-UHFFFAOYSA-N,,0,0,0
900,baricitinib,BRD-K53581288-001-02-9,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,CCS(=O)(=O)N1CC(CC#N)(C1)n1cc(cn1)-c1ncnc2[nH]ccc12,XUZMWHLSFXCVMG-UHFFFAOYSA-N,,1,0,1
901,MK-5108,BRD-K53665955-001-03-0,O=C(O)[C@]1(Cc2cccc(Nc3nccs3)n2)CC[C@@H](Oc2cccc(Cl)c2F)CC1,OC(=O)[C@@]1(Cc2cccc(Nc3nccs3)n2)CC[C@@H](CC1)Oc1cccc(Cl)c1F,LCVIRAZGMYMNNT-VVONHTQRSA-N,,1,0,0
902,cinalukast,BRD-K53720352-001-03-2,CCC(CC)(CC(=O)Nc1cccc(/C=C/c2nc(C3CCC3)cs2)c1)C(=O)O,CCC(CC)(CC(=O)Nc1cccc(\C=C\c2nc(cs2)C2CCC2)c1)C(O)=O,BZMKNPGKXJAIDV-VAWYXSNFSA-N,,0,0,1
903,PRT062607,BRD-K53734668-003-02-0,NC(=O)c1cnc(N[C@@H]2CCCC[C@@H]2N)nc1Nc1cccc(-n2nccn2)c1,N[C@H]1CCCC[C@H]1Nc1ncc(C(N)=O)c(Nc2cccc(c2)-n2nccn2)n1,TXGKRVFSSHPBAJ-JKSUJKDBSA-N,,0,0,0
904,ruxolitinib,BRD-K53972329-001-07-0,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,N#CC[C@H](C1CCCC1)n1cc(cn1)-c1ncnc2[nH]ccc12,HFNKQEVNSGCOJV-OAHLLOKOSA-N,,1,0,1
905,remoxipride,BRD-K54094468-003-11-1,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,GUJRSXAPGDDABA-NSHDSACASA-N,,1,0,1
906,CMPD-1,BRD-K54095730-001-03-1,O=C(CCCc1ccc(-c2ccccc2F)cc1)Nc1ccc(O)cc1,Oc1ccc(NC(=O)CCCc2ccc(cc2)-c2ccccc2F)cc1,ODYAQBDIXCVKAE-UHFFFAOYSA-N,,0,0,0
907,dichlorisone-acetate,BRD-K54187111-001-09-2,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](Cl)C[C@@]21C,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](Cl)C[C@]12C,YNNURTVKPVJVEI-GSLJADNHSA-N,,0,0,0
908,halofuginone,BRD-K54247840-004-01-3,O=C(C[C@H]1NCCC[C@@H]1O)Cn1cnc2cc(Br)c(Cl)cc2c1=O,O[C@H]1CCCN[C@@H]1CC(=O)Cn1cnc2cc(Br)c(Cl)cc2c1=O,LVASCWIMLIKXLA-CABCVRRESA-N,,0,0,1
909,MK-1775,BRD-K54256913-001-08-7,C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1,CN1CCN(CC1)c1ccc(Nc2ncc3c(n2)n(-c2cccc(n2)C(C)(C)O)n(CC=C)c3=O)cc1,BKWJAKQVGHWELA-UHFFFAOYSA-N,,1,0,1
910,monobenzone,BRD-K54262262-001-09-0,Oc1ccc(OCc2ccccc2)cc1,Oc1ccc(OCc2ccccc2)cc1,VYQNWZOUAUKGHI-UHFFFAOYSA-N,,1,0,1
911,zolmitriptan,BRD-K54314721-001-10-2,CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12,CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12,ULSDMUVEXKOYBU-ZDUSSCGKSA-N,,1,0,1
912,PR-619,BRD-K54395039-001-01-7,N#CSc1cc(SC#N)c(N)nc1N,Nc1nc(N)c(SC#N)cc1SC#N,ZXOBLNBVNROVLC-UHFFFAOYSA-N,,0,0,0
913,JQ1-(+),BRD-K54606188-001-13-1,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)OC(C)(C)C)c1nnc(C)n1-2,Cc1sc-2c(c1C)C(=N[C@@H](CC(=O)OC(C)(C)C)c1nnc(C)n-21)c1ccc(Cl)cc1,DNVXATUJJDPFDM-KRWDZBQOSA-N,,0,0,0
914,artesunate,BRD-K54634444-001-05-9,C[C@H]1[C@H](OC(=O)CCC(=O)O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,C[C@@H]1CC[C@H]2[C@@H](C)[C@H](OC(=O)CCC(O)=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,FIHJKUPKCHIPAT-AHIGJZGOSA-N,,1,0,1
915,fudosteine,BRD-K54838207-001-03-8,N[C@@H](CSCCCO)C(=O)O,N[C@@H](CSCCCO)C(O)=O,KINWYTAUPKOPCQ-YFKPBYRVSA-N,,0,0,0
916,equol,BRD-K54847683-001-04-0,Oc1ccc([C@H]2COc3cc(O)ccc3C2)cc1,Oc1ccc(cc1)[C@H]1COc2cc(O)ccc2C1,ADFCQWZHKCXPAJ-GFCCVEGCSA-N,,1,0,1
917,niraparib,BRD-K54955827-001-02-2,NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,NC(=O)c1cccc2cn(nc12)-c1ccc(cc1)[C@@H]1CCCNC1,PCHKPVIQAHNQLW-CQSZACIVSA-N,,1,0,1
