cancer_type,target_gene,n_cells,mean_delta_auc,frac_sensitising
Acute Myeloid Leukemia,MAGEA2,7,-2.2497207412795562e-05,0.11411314525810325
Acute Myeloid Leukemia,SNAI2,7,-2.2882680890948643e-05,0.09697879151660664
Acute Myeloid Leukemia,PCSK1N,7,-2.2908832501603422e-05,0.17130796763149705
Acute Myeloid Leukemia,LAPTM5,7,-2.312019361332724e-05,0.019789304610733183
Acute Myeloid Leukemia,CCN2,7,-2.3362290189002772e-05,0.1293114468009426
Acute Myeloid Leukemia,MPZL2,7,-2.36170104212111e-05,0.08660436396780935
Acute Myeloid Leukemia,BMP7,7,-2.4116320543855962e-05,0.17918389578053445
Acute Myeloid Leukemia,LEF1,7,-2.4135204772132317e-05,0.1669642857142857
Acute Myeloid Leukemia,FXYD6,7,-2.4238824932711266e-05,0.017857142857142856
Acute Myeloid Leukemia,KRT5,7,-2.4632160115548425e-05,0.01636904761904762
Acute Myeloid Leukemia,APLP1,7,-2.499539758511154e-05,0.17362611711351209
Acute Myeloid Leukemia,NNMT,7,-2.5134791940217838e-05,0.111577964519141
Acute Myeloid Leukemia,MT1L,7,-2.5541447225155673e-05,0.05058523409363745
Acute Myeloid Leukemia,MIR205HG,7,-2.6008315866680016e-05,0.00744047619047619
Acute Myeloid Leukemia,SCG2,7,-2.6792104498391772e-05,0.050125050020008007
Acute Myeloid Leukemia,EPHA2,7,-2.6983342520127606e-05,0.1478299653194611
Acute Myeloid Leukemia,MEG3,7,-2.70338766443144e-05,0.025375150060024006
Acute Myeloid Leukemia,ITGB4,7,-2.7353198390756006e-05,0.12649782135076254
Acute Myeloid Leukemia,GAS6,7,-2.7468740622030703e-05,0.19439859277044153
Acute Myeloid Leukemia,LRATD2,7,-2.8544833964718108e-05,0.11352902272019919
Acute Myeloid Leukemia,COL4A1,7,-2.9014498977630865e-05,0.11198229291716687
Acute Myeloid Leukemia,AREG,7,-2.959093243199667e-05,0.11203175714730337
Acute Myeloid Leukemia,MAP1B,7,-2.9635992957212564e-05,0.10086617980525545
Acute Myeloid Leukemia,TFF3,7,-3.015219938008938e-05,0.0
Acute Myeloid Leukemia,KRT7,7,-3.0206930136143584e-05,0.1344851829620737
Acute Myeloid Leukemia,LOXL2,7,-3.037679100868575e-05,0.07252095282557468
Acute Myeloid Leukemia,STC2,7,-3.100377948937551e-05,0.17638055222088836
Acute Myeloid Leukemia,AP1M2,7,-3.1624921120965155e-05,0.05305566671112889
Acute Myeloid Leukemia,KRT81,7,-3.2072326056160296e-05,0.12705832332933173
Acute Myeloid Leukemia,ITGB5,7,-3.2714002112957784e-05,0.21773737272686852
Acute Myeloid Leukemia,CALD1,7,-3.313895441741417e-05,0.1420723845093593
Acute Myeloid Leukemia,KLK6,7,-3.350639066671387e-05,0.06174136321195145
Acute Myeloid Leukemia,YAP1,7,-3.355431012356088e-05,0.15447956960562004
Acute Myeloid Leukemia,INPP5D,7,-3.361783040288303e-05,0.00744047619047619
Acute Myeloid Leukemia,COL17A1,7,-3.3926073099012554e-05,0.07021919879062737
Acute Myeloid Leukemia,GPX2,7,-3.434110268634478e-05,0.02045068027210884
Acute Myeloid Leukemia,HLA-DRB1,7,-3.480353370832745e-05,0.08273642790449512
Acute Myeloid Leukemia,HLA-DRA,7,-3.4835442095624914e-05,0.040165510648703925
Acute Myeloid Leukemia,CD44,7,-3.497177229811703e-05,0.2662795673825086
Acute Myeloid Leukemia,NID1,7,-3.6182943274200496e-05,0.13445767195767197
Acute Myeloid Leukemia,APOL1,7,-3.618474423611977e-05,0.08582877595482638
Acute Myeloid Leukemia,PRSS23,7,-3.630259171976442e-05,0.12220527099728781
Acute Myeloid Leukemia,KRT15,7,-3.700911565829301e-05,0.11485455293228401
Acute Myeloid Leukemia,NRN1,7,-3.824913814501737e-05,0.07865785202970077
Acute Myeloid Leukemia,MAGEA6,7,-3.8373897755913534e-05,0.029048563869992442
Acute Myeloid Leukemia,CAVIN3,7,-3.884386010862987e-05,0.12277911164465785
Acute Myeloid Leukemia,PEG10,7,-3.909870961901366e-05,0.1917586479036059
Acute Myeloid Leukemia,THBS1,7,-3.956953430263509e-05,0.08239240140500645
Acute Myeloid Leukemia,ESRP1,7,-3.9769907224191616e-05,0.08819277711084435
Acute Myeloid Leukemia,CLU,7,-4.090555116168356e-05,0.21601223822862478
Acute Myeloid Leukemia,LGALS3,7,-4.101370463363959e-05,0.08080426615090482
Acute Myeloid Leukemia,ARHGAP29,7,-4.236067174393351e-05,0.09989634742786004
Acute Myeloid Leukemia,CD74,7,-4.243487679949405e-05,0.11950780312124851
Acute Myeloid Leukemia,EIF1AY,7,-4.249222807369993e-05,0.0233843537414966
Acute Myeloid Leukemia,THY1,7,-4.433616062929754e-05,0.03618391801164911
Acute Myeloid Leukemia,MYOF,7,-4.434671729671079e-05,0.08400054466230936
Acute Myeloid Leukemia,IFI44,7,-4.4373112229680244e-05,0.20813686585745408
Acute Myeloid Leukemia,BST2,7,-4.451700806384906e-05,0.18891639989329065
Acute Myeloid Leukemia,CRMP1,7,-4.521026604769369e-05,0.0883192165755191
Acute Myeloid Leukemia,PTPRCAP,7,-4.5296718391390254e-05,0.0
Acute Myeloid Leukemia,SERPINB2,7,-4.565635429441629e-05,0.05216086434573829
Acute Myeloid Leukemia,SPINT2,7,-4.587274361256277e-05,0.11154211684673869
Acute Myeloid Leukemia,DPYSL3,7,-4.695537070022381e-05,0.10340802987861811
Acute Myeloid Leukemia,COL5A1,7,-4.7394473183106e-05,0.06688314214574718
Acute Myeloid Leukemia,UCA1,7,-4.7633323707226995e-05,0.05441426570628251
Acute Myeloid Leukemia,COL12A1,7,-4.778796902168584e-05,0.023540249433106574
Acute Myeloid Leukemia,TUBA1B-AS1,7,-4.868093713282308e-05,0.06933023209283713
Acute Myeloid Leukemia,MDK,7,-4.877376769789927e-05,0.22396458583433373
Acute Myeloid Leukemia,KRT80,7,-4.897340347400002e-05,0.056187752878929347
Acute Myeloid Leukemia,BEX2,7,-4.908424956998455e-05,0.1488220288115246
Acute Myeloid Leukemia,PYCARD,7,-4.921548192474542e-05,0.11996048419367747
Acute Myeloid Leukemia,CPA4,7,-4.9249596080309334e-05,0.023676415010448624
Acute Myeloid Leukemia,TRIM29,7,-4.9334828483032265e-05,0.009703325774754345
Acute Myeloid Leukemia,VCAN,7,-4.969543968716802e-05,0.037257402961184474
Acute Myeloid Leukemia,FSTL1,7,-5.002579824317114e-05,0.08442182428526966
Acute Myeloid Leukemia,COL6A2,7,-5.047502678020724e-05,0.08863684362633942
Acute Myeloid Leukemia,NCAM1,7,-5.111095314142793e-05,0.01383692365835223
Acute Myeloid Leukemia,BEX1,7,-5.127622671352583e-05,0.004201680672268907
Acute Myeloid Leukemia,LCP1,7,-5.130549548734312e-05,0.0587359943977591
Acute Myeloid Leukemia,IRF6,7,-5.191339979709093e-05,0.020833333333333336
Acute Myeloid Leukemia,COL1A2,7,-5.2711348611670216e-05,0.021134842826019296
Acute Myeloid Leukemia,IGF2,7,-5.284671500963408e-05,0.007109788359788359
Acute Myeloid Leukemia,RAB34,7,-5.302169094128268e-05,0.26359793917567026
Acute Myeloid Leukemia,LIMCH1,7,-5.342435308973238e-05,0.15688025210084033
Acute Myeloid Leukemia,GPX3,7,-5.413534225746324e-05,0.1519321617535903
Acute Myeloid Leukemia,CCND1,7,-5.438635201114396e-05,0.20944211017740427
Acute Myeloid Leukemia,MCAM,7,-5.457575389300473e-05,0.10786870303677028
Acute Myeloid Leukemia,ANKRD1,7,-5.510042007829595e-05,0.030876795162509445
Acute Myeloid Leukemia,KRT6A,7,-5.6162764199793204e-05,0.008928571428571428
Acute Myeloid Leukemia,AMOTL2,7,-5.66800888139239e-05,0.11452136410119604
Acute Myeloid Leukemia,CD52,7,-5.69650544223675e-05,0.0
Acute Myeloid Leukemia,PRSS3,7,-5.702149480514761e-05,0.03494897959183673
Acute Myeloid Leukemia,LAMA3,7,-5.7076624735990276e-05,0.1583147147747988
Acute Myeloid Leukemia,DSP,7,-5.711387192215105e-05,0.014498299319727891
Acute Myeloid Leukemia,DKK3,7,-5.7550131064739875e-05,0.022058823529411766
Acute Myeloid Leukemia,PTGES,7,-5.808286706659211e-05,0.0541744475568005
Acute Myeloid Leukemia,ANPEP,7,-6.012536310403708e-05,0.02040816326530612
Acute Myeloid Leukemia,LOXL1,7,-6.0408418968498676e-05,0.040045462629496244
Acute Myeloid Leukemia,TPD52L1,7,-6.0791096724902415e-05,0.1092356386999244
Acute Myeloid Leukemia,BGN,7,-6.120567854850378e-05,0.039069516695567116
Acute Myeloid Leukemia,PRAME,7,-6.122385756108477e-05,0.05272803565870793
Acute Myeloid Leukemia,CRIP2,7,-6.21670581365054e-05,0.16444077631052423
Acute Myeloid Leukemia,ALDH1A1,7,-6.264768996645995e-05,0.054209183673469385
Acute Myeloid Leukemia,FST,7,-6.333421385664093e-05,0.03613195278111244
Acute Myeloid Leukemia,SLC2A3,7,-6.440529562366595e-05,0.12052848917344715
Acute Myeloid Leukemia,PIK3CA,7,-6.479401846653283e-05,0.32070967275799206
Acute Myeloid Leukemia,HLA-DPB1,7,-6.482330198715707e-05,0.044743175047796895
Acute Myeloid Leukemia,TRIM22,7,-6.5410492555072e-05,0.1039902071939887
Acute Myeloid Leukemia,CDH2,7,-6.677002532537049e-05,0.016709183673469387
Acute Myeloid Leukemia,TIMP2,7,-6.70068024451861e-05,0.19734532701969676
Acute Myeloid Leukemia,KCNMA1,7,-6.737654387377136e-05,0.06334561602418745
Acute Myeloid Leukemia,TXLNGY,7,-6.849052455696178e-05,0.012244897959183673
Acute Myeloid Leukemia,CDH1,7,-6.897638822270633e-05,0.03125
Acute Myeloid Leukemia,ALK,7,-6.963161333482595e-05,0.0
Acute Myeloid Leukemia,TNFSF10,7,-7.095016657591e-05,0.05136999244142101
Acute Myeloid Leukemia,MFAP2,7,-7.129342702683061e-05,0.089015606242497
Acute Myeloid Leukemia,EPS8L2,7,-7.307001214940101e-05,0.06366046418567427
Acute Myeloid Leukemia,DMKN,7,-7.322308130954167e-05,0.11537059268151705
Acute Myeloid Leukemia,BMP4,7,-7.346847792177869e-05,0.06648770619358856
Acute Myeloid Leukemia,LUM,7,-7.416569490357818e-05,0.03305572228891557
Acute Myeloid Leukemia,SPOCK1,7,-7.460219122939244e-05,0.026260504201680673
Acute Myeloid Leukemia,CADM1,7,-7.492482537989937e-05,0.09356131341425458
Acute Myeloid Leukemia,JAK1,7,-7.567435573361893e-05,0.307885098483838
Acute Myeloid Leukemia,NQO1,7,-7.804806695535913e-05,0.14313253079009383
Acute Myeloid Leukemia,HLA-DPA1,7,-8.068491375265044e-05,0.040346972122182204
Acute Myeloid Leukemia,PERP,7,-8.352449296061033e-05,0.1535091814503579
Acute Myeloid Leukemia,NMU,7,-8.51951426739106e-05,0.06976485038459827
Acute Myeloid Leukemia,LAMA4,7,-8.564274971182126e-05,0.022713529856387
Acute Myeloid Leukemia,BRD3,7,-8.72649356356955e-05,0.35640422835800983
Acute Myeloid Leukemia,ALDH1A3,7,-8.753476920121881e-05,0.065531212484994
Acute Myeloid Leukemia,LGALS3BP,7,-8.759909334392952e-05,0.19833544528922678
Acute Myeloid Leukemia,IFITM3,7,-8.8007690854803e-05,0.1208136032190654
Acute Myeloid Leukemia,PIM1,7,-8.830330859512157e-05,0.255140389489129
Acute Myeloid Leukemia,APOE,7,-8.902773245316504e-05,0.10543967587034812
Acute Myeloid Leukemia,ALDH7A1,7,-8.942565597992922e-05,0.19258231070205858
Acute Myeloid Leukemia,QPCT,7,-9.038052875049678e-05,0.09239140100484637
Acute Myeloid Leukemia,TUSC3,7,-9.074185462460653e-05,0.1059395980614468
Acute Myeloid Leukemia,AEBP1,7,-9.083863707408974e-05,0.008545918367346939
Acute Myeloid Leukemia,UCHL1,7,-9.164316309449662e-05,0.19384642745987282
Acute Myeloid Leukemia,LSR,7,-9.236861036957375e-05,0.057640000444622294
Acute Myeloid Leukemia,COL6A1,7,-9.250983021047432e-05,0.15980281001289406
Acute Myeloid Leukemia,L1CAM,7,-9.476571462333336e-05,0.113234460450847
Acute Myeloid Leukemia,FBN1,7,-9.491377308482438e-05,0.08484393757503002
Acute Myeloid Leukemia,DKK1,7,-9.660813157097436e-05,0.027508503401360542
Acute Myeloid Leukemia,H19,7,-9.818803040876187e-05,0.04312558356676004
Acute Myeloid Leukemia,H1-0,7,-9.921601109194203e-05,0.16599806589302388
Acute Myeloid Leukemia,CDKN2A,7,-9.963874728262973e-05,0.12414326841847852
Acute Myeloid Leukemia,CTSL,7,-0.00010042295148845628,0.12023642790449514
Acute Myeloid Leukemia,FHL2,7,-0.00010058641341207217,0.1030437174869948
Acute Myeloid Leukemia,GSTM3,7,-0.00010079587549885869,0.1302079164999333
Acute Myeloid Leukemia,IGKC,7,-0.00010196366669593513,0.008545918367346939
Acute Myeloid Leukemia,ADIRF,7,-0.00010220419010563222,0.040113545418167265
Acute Myeloid Leukemia,AKAP12,7,-0.00010266336104385638,0.0714930416611089
Acute Myeloid Leukemia,DCBLD2,7,-0.00010318049628819739,0.16629290605130942
Acute Myeloid Leukemia,EEF1A2,7,-0.0001060180428404627,0.0954776354986439
Acute Myeloid Leukemia,SDC2,7,-0.00010679616025299765,0.05396352985638699
Acute Myeloid Leukemia,BRD2,7,-0.00011181924907889749,0.43321661998132593
Acute Myeloid Leukemia,TGM2,7,-0.00011328861000947654,0.026020408163265306
Acute Myeloid Leukemia,PMEPA1,7,-0.0001134821655536403,0.11696623093681917
Acute Myeloid Leukemia,HSPA1A,7,-0.00011483538193195792,0.1810846560846561
Acute Myeloid Leukemia,AMIGO2,7,-0.0001152650267093642,0.016829231692677072
Acute Myeloid Leukemia,IGFBP7,7,-0.00011587289139112857,0.02944066515495087
Acute Myeloid Leukemia,IFI27,7,-0.00011619282200367056,0.08775148948468277
Acute Myeloid Leukemia,NUPR1,7,-0.00011669572242161459,0.06060285225201191
Acute Myeloid Leukemia,ID1,7,-0.00011744992830894521,0.11197951402783336
Acute Myeloid Leukemia,TUBA1A,7,-0.00012938289364683442,0.12020808323329332
Acute Myeloid Leukemia,LOX,7,-0.00014025199197931215,0.011191421012849584
Acute Myeloid Leukemia,FKBP10,7,-0.00014148166311705218,0.11762677293139479
Acute Myeloid Leukemia,CRYAB,7,-0.00014149754133541137,0.0205026455026455
Acute Myeloid Leukemia,RND3,7,-0.0001433527483771156,0.03430372148859544
Acute Myeloid Leukemia,PLTP,7,-0.00015029227870400064,0.043102796674225244
Acute Myeloid Leukemia,TPM1,7,-0.00015047246129792517,0.06969676759592726
Acute Myeloid Leukemia,CNN3,7,-0.00015052915426037674,0.11427459872838024
Acute Myeloid Leukemia,MSN,7,-0.00015269870112076336,0.16093020541549954
Acute Myeloid Leukemia,JAK2,7,-0.00015911196221298139,0.13642456982793116
Acute Myeloid Leukemia,HDAC3,7,-0.0001605836426149056,0.5189078409141434
Acute Myeloid Leukemia,FHL1,7,-0.00016483352763836074,0.0291005291005291
Acute Myeloid Leukemia,DYRK1B,7,-0.00016485202754016167,0.08010704281712686
Acute Myeloid Leukemia,SERPINE2,7,-0.00017053847841452807,0.04846188475390156
Acute Myeloid Leukemia,CBS,7,-0.00017166321829011264,0.07274104086078877
Acute Myeloid Leukemia,TUBB2B,7,-0.0001777388367502551,0.021271008403361345
Acute Myeloid Leukemia,TCEAL9,7,-0.00017927120630442265,0.11010793206171357
Acute Myeloid Leukemia,S100A11,7,-0.00018794418584937894,0.1376984126984127
Acute Myeloid Leukemia,IFITM1,7,-0.00019086038660784003,0.06303104575163399
Acute Myeloid Leukemia,MICAL2,7,-0.00019911819773759426,0.022156084656084655
Acute Myeloid Leukemia,CD24,7,-0.00020066751572552936,0.01848934018051665
Acute Myeloid Leukemia,NRP2,7,-0.00021411468125214533,0.026305800097816905
Acute Myeloid Leukemia,CRIP1,7,-0.0002156857621490157,0.01248499399759904
Acute Myeloid Leukemia,H2AJ,7,-0.00022559580143674144,0.06885698723934018
Acute Myeloid Leukemia,FSCN1,7,-0.00023998683692687855,0.07566526610644257
Acute Myeloid Leukemia,JUP,7,-0.0002501978555561176,0.026403061224489797
Acute Myeloid Leukemia,CDK1,7,-0.00026944419992755035,0.23922346716464363
Acute Myeloid Leukemia,MEST,7,-0.00027692873014270196,0.021173469387755103
Acute Myeloid Leukemia,LAMB1,7,-0.0002863685346840482,0.05783730158730159
Acute Myeloid Leukemia,ROCK2,7,-0.00030163534600952905,0.12417550353474723
Acute Myeloid Leukemia,PARP1,7,-0.00034046944139325727,0.2508392245787204
Acute Myeloid Leukemia,BCL2L1,7,-0.0003850690222212246,0.2040588457605264
Acute Myeloid Leukemia,CDK2,7,-0.0004119358948498432,0.12329403983815748
Acute Myeloid Leukemia,BRD4,7,-0.0004122182142184881,0.12016445467075719
Acute Myeloid Leukemia,APP,7,-0.000488717811614541,0.047349773242630386
Acute Myeloid Leukemia,ROCK1,7,-0.0005669098838032889,0.15664210128495842
Acute Myeloid Leukemia,WEE1,7,-0.0006637403203058057,0.15560752078609222
Acute Myeloid Leukemia,MAPK1,7,-0.0007954016385026209,0.143562424969988
B-Cell Non-Hodgkin's Lymphoma,MAP2K2,8,0.001151056399976369,0.8620788593215064
B-Cell Non-Hodgkin's Lymphoma,HDAC3,8,0.0011080473777838051,0.8127071661998132
B-Cell Non-Hodgkin's Lymphoma,HDAC1,8,0.000802959668362746,0.7789497743541861
B-Cell Non-Hodgkin's Lymphoma,MTOR,8,0.0005434380457245425,0.7757472086056645
B-Cell Non-Hodgkin's Lymphoma,PIK3CB,8,0.0003837804451904958,0.7006742627606598
B-Cell Non-Hodgkin's Lymphoma,WLS,8,0.00034820239307009615,0.9309754804699657
B-Cell Non-Hodgkin's Lymphoma,FXYD5,8,0.0003376631466380786,0.7965829734671647
B-Cell Non-Hodgkin's Lymphoma,ROCK1,8,0.0003224699823931587,0.6614879979769686
B-Cell Non-Hodgkin's Lymphoma,PIM2,8,0.000290143228994566,0.869000204248366
B-Cell Non-Hodgkin's Lymphoma,TP53I11,8,0.00026354577676102053,0.7698551295518207
B-Cell Non-Hodgkin's Lymphoma,CYBA,8,0.00023717418184787675,0.7130976696234049
B-Cell Non-Hodgkin's Lymphoma,MACROH2A2,8,0.00023466285620088456,0.8849089635854341
B-Cell Non-Hodgkin's Lymphoma,PARP1,8,0.00023401552061841357,0.5650173611111111
B-Cell Non-Hodgkin's Lymphoma,FABP5,8,0.0002336060078960145,0.6791017448646125
B-Cell Non-Hodgkin's Lymphoma,PHLDA2,8,0.0002199139314598142,0.6282091308745721
B-Cell Non-Hodgkin's Lymphoma,GSTP1,8,0.00021477329573826864,0.6393039507469654
B-Cell Non-Hodgkin's Lymphoma,PHLDA1,8,0.00020096328762519988,0.791012099284158
B-Cell Non-Hodgkin's Lymphoma,BRD2,8,0.00019916090514016105,0.46522477046374106
B-Cell Non-Hodgkin's Lymphoma,MCL1,8,0.0001969476933822989,0.5358018207282913
B-Cell Non-Hodgkin's Lymphoma,IFITM2,8,0.00019164061518495146,0.6283679096638656
B-Cell Non-Hodgkin's Lymphoma,CTSH,8,0.00018748831462289672,0.7014628073451603
B-Cell Non-Hodgkin's Lymphoma,TNC,8,0.00018364829338679556,0.8099979575163399
B-Cell Non-Hodgkin's Lymphoma,ICAM1,8,0.00017767055715012248,0.7487521397447868
B-Cell Non-Hodgkin's Lymphoma,JAK1,8,0.00017046368793671718,0.5892631010737628
B-Cell Non-Hodgkin's Lymphoma,MDM2,8,0.00016945638253673678,0.5824494728446934
B-Cell Non-Hodgkin's Lymphoma,GLUL,8,0.00016434205701898463,0.5791124435885465
B-Cell Non-Hodgkin's Lymphoma,MRC2,8,0.0001490260528953513,0.6518251050420169
B-Cell Non-Hodgkin's Lymphoma,PLAC8,8,0.00014738435640992975,0.6486704403983816
B-Cell Non-Hodgkin's Lymphoma,PLAU,8,0.00014496945368591696,0.6836477299253034
B-Cell Non-Hodgkin's Lymphoma,ANTXR1,8,0.0001429974854545435,0.673719070961718
B-Cell Non-Hodgkin's Lymphoma,RAC2,8,0.00013931004286860116,0.6499443180049798
B-Cell Non-Hodgkin's Lymphoma,CTSZ,8,0.0001372911714838665,0.5824514180672269
B-Cell Non-Hodgkin's Lymphoma,CD9,8,0.0001291697058150021,0.5049133889666978
B-Cell Non-Hodgkin's Lymphoma,DYRK1B,8,0.00012596203487191815,0.5075700766417678
B-Cell Non-Hodgkin's Lymphoma,MAPK1,8,0.00012497724310378544,0.43967208411142233
B-Cell Non-Hodgkin's Lymphoma,IGFBP6,8,0.00011994312785645889,0.5802645016339869
B-Cell Non-Hodgkin's Lymphoma,CORO1A,8,0.00011780381464632228,0.5767183609554933
B-Cell Non-Hodgkin's Lymphoma,CD70,8,0.00011721150258381385,0.6146801081543729
B-Cell Non-Hodgkin's Lymphoma,GABRE,8,0.00011690441715472843,0.548693783068783
B-Cell Non-Hodgkin's Lymphoma,MAP2K1,8,0.00011584597632463556,0.5054298455493308
B-Cell Non-Hodgkin's Lymphoma,APLP1,8,0.00011572132643777877,0.5477065826330532
B-Cell Non-Hodgkin's Lymphoma,HLA-C,8,0.00011294208388790139,0.47332978330220976
B-Cell Non-Hodgkin's Lymphoma,SLFN11,8,0.00010743201785601286,0.5653628812636166
B-Cell Non-Hodgkin's Lymphoma,CD37,8,0.00010726605432864744,0.5804315476190476
B-Cell Non-Hodgkin's Lymphoma,C15orf48,8,0.00010429391534216848,0.4458146105664488
B-Cell Non-Hodgkin's Lymphoma,TFPI,8,0.00010336794730392285,0.5400735294117647
B-Cell Non-Hodgkin's Lymphoma,FN1,8,0.00010300229541826411,0.5224746148459384
B-Cell Non-Hodgkin's Lymphoma,SNRPN,8,0.00010259732680140132,0.4516531960006225
B-Cell Non-Hodgkin's Lymphoma,EEF1A2,8,9.708566039989819e-05,0.5425583080454404
B-Cell Non-Hodgkin's Lymphoma,DCBLD2,8,9.48005485952308e-05,0.45584442110177403
B-Cell Non-Hodgkin's Lymphoma,KRT18,8,9.36020519475278e-05,0.4527678085122938
B-Cell Non-Hodgkin's Lymphoma,SLC43A3,8,9.319623814008082e-05,0.4659284547152194
B-Cell Non-Hodgkin's Lymphoma,TMEM98,8,9.225553594660596e-05,0.5242912095393713
B-Cell Non-Hodgkin's Lymphoma,VAMP8,8,9.214234248133835e-05,0.4285330104263928
B-Cell Non-Hodgkin's Lymphoma,PRSS22,8,9.210810571858019e-05,0.4013738134142546
B-Cell Non-Hodgkin's Lymphoma,MFNG,8,9.060257502824243e-05,0.5331555886243386
B-Cell Non-Hodgkin's Lymphoma,PEG10,8,8.907139203984116e-05,0.45498074229691876
B-Cell Non-Hodgkin's Lymphoma,LAMB3,8,8.716800857655471e-05,0.4763752723311547
B-Cell Non-Hodgkin's Lymphoma,CXCL1,8,8.664602773933439e-05,0.34983951914098976
B-Cell Non-Hodgkin's Lymphoma,HTRA1,8,8.633739639662963e-05,0.41127572556800496
B-Cell Non-Hodgkin's Lymphoma,BST2,8,8.349701727183856e-05,0.45034843798630564
B-Cell Non-Hodgkin's Lymphoma,PLOD2,8,8.243112256423046e-05,0.4334694989106754
B-Cell Non-Hodgkin's Lymphoma,HOXA9,8,8.145390438585309e-05,0.40072192071272955
B-Cell Non-Hodgkin's Lymphoma,IL32,8,7.904152425908251e-05,0.4210531434796141
B-Cell Non-Hodgkin's Lymphoma,TGFB2,8,7.823695113984286e-05,0.4602690729069405
B-Cell Non-Hodgkin's Lymphoma,APOE,8,7.799245133810473e-05,0.4587073023653906
B-Cell Non-Hodgkin's Lymphoma,MALL,8,7.624681181539472e-05,0.4329955940709617
B-Cell Non-Hodgkin's Lymphoma,CKMT1B,8,7.545631274297193e-05,0.3673523576097105
B-Cell Non-Hodgkin's Lymphoma,FAM20C,8,7.531884682521195e-05,0.39564245837223777
B-Cell Non-Hodgkin's Lymphoma,DSG2,8,7.485241920335284e-05,0.39261082905384376
B-Cell Non-Hodgkin's Lymphoma,PYGL,8,7.446541440003784e-05,0.44083702925614693
B-Cell Non-Hodgkin's Lymphoma,CAVIN1,8,7.441631760229939e-05,0.38720505563336444
B-Cell Non-Hodgkin's Lymphoma,MT2A,8,7.352344456990068e-05,0.38859248560535326
B-Cell Non-Hodgkin's Lymphoma,TUBA1A,8,7.26027533346496e-05,0.41501833372237784
B-Cell Non-Hodgkin's Lymphoma,RBP1,8,7.233807642137435e-05,0.456817761826953
B-Cell Non-Hodgkin's Lymphoma,CAV1,8,7.049526993796462e-05,0.36504751206037966
B-Cell Non-Hodgkin's Lymphoma,LSP1,8,7.020557904979796e-05,0.35503034547152196
