gene_name,DRUG_ID,DRUG_NAME,n_test_cells,mean_delta_auc,std_delta_auc,abs_mean_delta,frac_positive,is_known_target
GFOD3P,1029,Motesanib,189,0.0008386537665501237,0.0019651800394058228,0.0017905707936733961,0.708994708994709,False
GFOD3P,1030,KU-55933,187,0.0012129414826631546,0.0017268973169848323,0.0017557459650561213,0.7540106951871658,False
GFOD3P,1031,Elesclomol,44,0.00221751700155437,0.0037056012079119682,0.0034813955426216125,0.7045454545454546,False
GFOD3P,1032,Afatinib,188,0.00204334850423038,0.003073531435802579,0.0027963651809841394,0.8404255319148937,False
GFOD3P,1033,Vismodegib,189,0.00036544143222272396,0.0018388140015304089,0.001537515316158533,0.6084656084656085,False
GFOD3P,1034,Staurosporine,190,0.0002990344655700028,0.006180656608194113,0.004990385379642248,0.4842105263157895,False
GFOD3P,1036,PLX-4720,186,0.0011062597623094916,0.0026411032304167747,0.0019932750146836042,0.6612903225806451,False
GFOD3P,1037,BX795,44,0.0032476335763931274,0.0022477193269878626,0.003339300164952874,0.9545454545454546,False
GFOD3P,1038,NU7441,189,0.0056809620000422,0.0029046807903796434,0.005688795819878578,0.9947089947089947,False
GFOD3P,1039,SL0101,44,0.0011338781332597136,0.002275998704135418,0.0022281922865659,0.7045454545454546,False
GFOD3P,1042,Doramapimod,187,0.0013975341571494937,0.0023529324680566788,0.002360716462135315,0.732620320855615,False
GFOD3P,1043,JNK Inhibitor VIII,184,0.0009902362944558263,0.002006084891036153,0.0019045935478061438,0.7228260869565217,False
GFOD3P,1046,Wee1 Inhibitor,186,-0.0009522138279862702,0.0038618547841906548,0.0031468074303120375,0.45698924731182794,False
GFOD3P,1047,Nutlin-3a (-),190,0.001313870190642774,0.0018081433372572064,0.001895952271297574,0.7684210526315789,False
GFOD3P,1048,Mirin,170,0.004491891246289015,0.0019258654210716486,0.004491974599659443,0.9941176470588236,False
GFOD3P,1049,PD173074,190,0.001910650753416121,0.0020258461590856314,0.002281040186062455,0.8210526315789474,False
GFOD3P,1050,ZM447439,189,0.0039906748570501804,0.0032812480349093676,0.004498045891523361,0.8677248677248677,False
GFOD3P,1051,Alisertib,184,0.005549457389861345,0.004845794755965471,0.006053820252418518,0.9184782608695652,False
GFOD3P,1052,RO-3306,187,0.003647454548627138,0.0026120536495000124,0.0038734772242605686,0.893048128342246,False
GFOD3P,1053,MK-2206,190,0.004986965097486973,0.003768276423215866,0.005143383517861366,0.9157894736842105,False
GFOD3P,1054,Palbociclib,190,0.001969812670722604,0.0020004373509436846,0.0021857721731066704,0.8526315789473684,False
GFOD3P,1057,Dactolisib,186,0.0025296800304204226,0.003393528750166297,0.003158800071105361,0.7795698924731183,False
GFOD3P,1058,Pictilisib,190,0.004972373601049185,0.003855946008116007,0.005200118757784367,0.9210526315789473,False
GFOD3P,1059,AZD8055,147,0.007743865251541138,0.004541340284049511,0.007759164087474346,0.9795918367346939,False
GFOD3P,1060,PD0325901,189,0.004646429792046547,0.0070125386118888855,0.005278261378407478,0.8359788359788359,False
GFOD3P,1061,SB590885,189,9.169338591163978e-05,0.0020905921701341867,0.0016776563134044409,0.5502645502645502,False
GFOD3P,1062,Selumetinib,189,0.004898503888398409,0.006786046549677849,0.005050542298704386,0.9206349206349206,False
GFOD3P,1067,CCT007093,186,0.0008099828846752644,0.001851711655035615,0.0017016862984746695,0.6935483870967742,False
GFOD3P,1068,Obatoclax Mesylate,151,-0.00019868477829732,0.004847376607358456,0.0039816261269152164,0.5165562913907285,False
GFOD3P,1069,EHT-1864,189,0.000907174835447222,0.002430824562907219,0.0022088398691266775,0.6613756613756614,False
GFOD3P,1072,Avagacestat,189,0.0009493503021076322,0.0018872225191444159,0.0018006705213338137,0.6984126984126984,False
GFOD3P,1073,5-Fluorouracil,190,0.0037275131326168776,0.0025673103518784046,0.003825322026386857,0.9315789473684211,False
GFOD3P,1079,Dasatinib,188,0.004018992185592651,0.004316770937293768,0.0043645622208714485,0.8670212765957447,False
GFOD3P,1080,Paclitaxel,186,0.0046805571764707565,0.004164700396358967,0.0052004484459757805,0.8602150537634409,False
GFOD3P,1083,Crizotinib,189,0.0037363418377935886,0.0023617639672011137,0.0037833095993846655,0.9682539682539683,False
GFOD3P,1084,Rapamycin,185,0.005812894552946091,0.004417458549141884,0.005857117008417845,0.972972972972973,False
GFOD3P,1085,Sorafenib,186,0.0013145952252671123,0.0030120015144348145,0.0026735765859484673,0.6720430107526881,False
GFOD3P,1086,BI-2536,182,0.00332073587924242,0.004361679777503014,0.004436540883034468,0.8241758241758241,False
GFOD3P,1088,Irinotecan,187,0.0019332965603098273,0.004602656699717045,0.004107045009732246,0.679144385026738,False
GFOD3P,1089,Oxaliplatin,189,0.002928508445620537,0.003371740924194455,0.003830920672044158,0.8042328042328042,False
GFOD3P,1091,BMS-536924,186,0.005540617275983095,0.0037529540713876486,0.005726985167711973,0.978494623655914,False
GFOD3P,1093,GSK1904529A,187,0.0006317725637927651,0.0018746121786534786,0.001682981732301414,0.6951871657754011,False
GFOD3P,1096,Tozasertib,56,0.002788643818348646,0.003699804423376918,0.003754080506041646,0.8035714285714286,False
GFOD3P,1129,PF-4708671,56,0.0008856281638145447,0.0026948736049234867,0.002351240487769246,0.6607142857142857,False
GFOD3P,1131,PRIMA-1MET,170,0.007175386883318424,0.0034613129682838917,0.007175386883318424,1.0,False
GFOD3P,1133,Serdemetan,189,0.0022349017672240734,0.001981156412512064,0.002523459494113922,0.873015873015873,False
GFOD3P,1149,TW 37,75,0.001329067163169384,0.002597674960270524,0.002365719759836793,0.72,False
GFOD3P,1168,Erlotinib,185,0.0016797651769593358,0.002726160455495119,0.0026788117829710245,0.772972972972973,False
GFOD3P,1170,CCT-018159,44,0.006232981104403734,0.0031347062904387712,0.006232981104403734,1.0,False
GFOD3P,1175,Rucaparib,189,0.0004198683600407094,0.0016268056351691484,0.0013715641107410192,0.6137566137566137,False
GFOD3P,1177,Niraparib,170,0.0030670941341668367,0.002573061967268586,0.003235482145100832,0.9235294117647059,False
GFOD3P,1179,MK-1775,189,-0.0008586878539063036,0.003518920624628663,0.0029146794695407152,0.42328042328042326,False
GFOD3P,1180,Dinaciclib,170,0.0051957955583930016,0.0062174126505851746,0.006523996125906706,0.8,False
GFOD3P,1190,Gemcitabine,188,0.013050510548055172,0.013874446973204613,0.015422369353473186,0.8031914893617021,False
GFOD3P,1191,Bortezomib,186,-0.0014038787921890616,0.003608780214563012,0.00299563049338758,0.3763440860215054,False
